province,day,S,E,I,R
Helmand,170.0,7.911802134450348,0.010544765958001773,0.010540465959981676,581622.6568126343
Helmand,170.25,7.911802002109105,0.010220466871683813,0.010216299128661002,581622.6574612326
Helmand,170.5,7.9118018738383515,0.00990614242072251,0.00990210286421528,581622.6580898815
Helmand,170.75,7.911801749512853,0.009601485720722705,0.009597570407461172,581622.658699195
Helmand,171.0,7.911801629011065,0.009306198927130162,0.009302404035366071,581622.6592897688
Helmand,171.25,7.91180151221513,0.009019993235231566,0.009016315061048111,581622.6598621802
Helmand,171.5,7.911801399010862,0.008742588834653798,0.008739023788293996,581622.660416989
Helmand,171.75,7.911801289287582,0.00847371450949866,0.008470259111856216,581622.6609547378
Helmand,172.0,7.911801182938707,0.008213109082707821,0.008209759961228214,581622.6614759486
Helmand,172.25,7.911801079860828,0.007960519150526478,0.007957273036034378,581622.6619811286
Helmand,172.5,7.911800979953433,0.007715698412026014,0.007712552135826522,581622.6624707702
Helmand,172.75,7.911800883118907,0.007478407669103992,0.007475358160083893,581622.6629453517
Helmand,173.0,7.911800789262539,0.007248414826484159,0.007245459108213164,581622.6634053375
Helmand,173.25,7.911800698292512,0.00702549489171644,0.007022630079548437,581622.6638511774
Helmand,173.5,7.91180061011986,0.006809429857075508,0.0068066531552979665,581622.6642833076
Helmand,173.75,7.91180052465844,0.006600008631371297,0.006597317330381778,581622.66470215
Helmand,174.0,7.911800441825337,0.006397028035320309,0.006394419508397112,581622.6651081113
Helmand,174.25,7.911800361540005,0.0062002906920043625,0.006197762392938939,581622.665501586
Helmand,174.5,7.911800283724151,0.006009604743227145,0.0060071542040722875,581622.665882958
Helmand,174.75,7.911800208301732,0.0058247838495142056,0.005822408678332249,581622.6662525999
Helmand,175.0,7.911800135198957,0.005645647190112962,0.005643345068723974,581622.6666108732
Helmand,175.25,7.911800064344289,0.005472019462992694,0.00546978814472267,581622.6669581288
Helmand,175.5,7.911799995668423,0.005303730836211852,0.005301568143660744,581622.6672947061
Helmand,175.75,7.911799929104178,0.005140616687258974,0.005138520510174623,581622.6676209344
Helmand,176.0,7.911799864586989,0.004982518802734143,0.004980487095396737,581622.6679371303
Helmand,176.25,7.911799802054203,0.004829283649249514,0.004827314428562253,581622.6682436006
Helmand,176.5,7.911799741444892,0.004680761928976026,0.004678853272737167,581622.6685406441
Helmand,176.75,7.911799682699861,0.004536808579643406,0.004534958624818311,581622.6688285508
Helmand,177.0,7.911799625761639,0.004397282774540167,0.004395489715533345,581622.6691076026
Helmand,177.25,7.911799570574487,0.004262047922513605,0.004260310009440762,581622.6693780723
Helmand,177.5,7.911799517084391,0.004130971667969803,0.004129287204929886,581622.6696402248
Helmand,177.75,7.911799465238984,0.004003925686276134,0.004002293029706758,581622.6698943168
Helmand,178.0,7.911799414987728,0.003880786134501016,0.0038792036913496094,581622.670140596
Helmand,178.25,7.911799366281962,0.0037614337710617355,0.003759899996908344,581622.6703793007
Helmand,178.5,7.911799319074353,0.0036457526031595557,0.0036442660008916294,581622.6706106631
Helmand,178.75,7.911799273318873,0.0035336298450510135,0.0035321889635552147,581622.6708349086
Helmand,179.0,7.911799228970804,0.0034249559180479206,0.003423559350901934,581622.6710522566
Helmand,179.25,7.911799185986741,0.0033196244505173645,0.003318270834681703,581622.6712629196
Helmand,179.5,7.91179914432458,0.0032175322778817046,0.0032162202923915217,581622.6714671039
Helmand,179.75,7.911799103943533,0.003118579442618577,0.0031173078072754727,581622.6716650096
Helmand,180.0,7.911799064804043,0.0030226690137082238,0.0030214364878456347,581622.6718568305
Helmand,180.25,7.911799026867962,0.002929707510921693,0.0029285128919969393,581622.6720427534
Helmand,180.5,7.9117989900986,0.002839605026127375,0.00283844714826456,581622.6722229585
Helmand,180.75,7.911798954460256,0.0027522740765357386,0.0027511518095365305,581622.6723976204
Helmand,181.0,7.9117989199182075,0.0026676295715727595,0.002666541819940683,581622.6725669095
Helmand,181.25,7.911798886438705,0.002585588812879922,0.0025845345148446477,581622.672730991
Helmand,181.5,7.911798853988977,0.002506071494314216,0.0025050496208558516,581622.6728900257
Helmand,181.75,7.91179882253723,0.002428999701948141,0.002428009255821522,581622.6730441692
Helmand,182.0,7.911798792052643,0.002354297914069701,0.002353337928828682,581622.6731935729
Helmand,182.25,7.911798762505362,0.0022818929725737518,0.00228096251160716,581622.6733383829
Helmand,182.5,7.911798733866428,0.002211713915674351,0.0022108120713100017,581622.673478741
Helmand,182.75,7.911798706108142,0.0021436928646453393,0.002142818756892421,581622.6736147831
Helmand,183.0,7.91179867920364,0.0020777639937991496,0.0020769167695109175,581622.6737466408
Helmand,183.25,7.911798653126778,0.002013863232395092,0.002013042064553135,581622.6738744423
Helmand,183.5,7.911798627852123,0.0019519282646393524,0.0019511323516378629,581622.6739983123
Helmand,183.75,7.911798603354963,0.0018918985296849896,0.0018911270946150346,581622.6741183718
Helmand,184.0,7.9117985796113,0.0018337152216319386,0.001832967511565729,581622.6742347385
Helmand,184.25,7.911798556597852,0.0017773212895270097,0.00177659657480217,581622.6743475264
Helmand,184.5,7.911798534292055,0.0017226614373638874,0.0017219590108677255,581622.6744568461
Helmand,184.75,7.911798512672049,0.0016696821006261025,0.0016690012770894426,581622.6745628048
Helmand,185.0,7.911798491716624,0.0016183313068322059,0.001617671422179977,581622.6746655063
Helmand,185.25,7.91179847140554,0.001568559454495873,0.001567919864880048,581622.6747650501
Helmand,185.5,7.911798451719174,0.001520318461236341,0.0015196985424164298,581622.674861532
Helmand,185.75,7.911798432638422,0.0014735615083661144,0.0014729606551938143,581622.674955046
Helmand,186.0,7.911798414144692,0.0014282430408909643,0.001427660666794814,581622.6750456829
Helmand,186.25,7.911798396219909,0.0013843187675099298,0.0013837543039799593,581622.6751335316
Helmand,186.5,7.911798378846517,0.0013417456606153162,0.0013411985566877016,581622.6752186777
Helmand,186.75,7.911798362007469,0.0013004819562926965,0.0012999516780344104,581622.6753012051
Helmand,187.0,7.9117983456862415,0.0012604871543209105,0.0012599731843143753,581622.6753811948
Helmand,187.25,7.911798329866819,0.0012217220181720647,0.001221223854999805,581622.6754587251
Helmand,187.5,7.91179831453367,0.0011841484833421943,0.0011836656411088513,581622.6755338722
Helmand,187.75,7.911798299671827,0.0011477298716959393,0.0011472618794627863,581622.6756067094
Helmand,188.0,7.911798285266995,0.0011124311569358602,0.0011119775580471685,581622.675677307
Helmand,188.25,7.91179827130526,0.0010782182391510348,0.0010777785908562998,581622.6757457327
Helmand,188.5,7.911798257773069,0.0010450579095122824,0.00104463178260285,581622.6758120534
Helmand,188.75,7.911798244657233,0.0010129178502721655,0.0010125048287178543,581622.6758763335
Helmand,189.0,7.911798231944928,0.0009817666347649889,0.0009813663153507152,581622.675938636
Helmand,189.25,7.911798219623694,0.0009515737274067998,0.0009511857193692014,581622.6759990219
Helmand,189.5,7.911798207681432,0.0009223094836953883,0.0009219334083594479,581622.6760575504
Helmand,189.75,7.9117981961064086,0.0008939451502102863,0.0008935806406259567,581622.676114279
Helmand,190.0,7.911798184887254,0.0008664528646127692,0.000866099565191596,581622.6761692635
Helmand,190.25,7.911798174012948,0.0008398056229796297,0.0008394631891446926,581622.676222558
Helmand,190.5,7.911798163472815,0.0008139772657149352,0.0008136453635564721,581622.6762742148
Helmand,190.75,7.911798153256731,0.0007889429821470607,0.0007886212878723718,581622.6763242834
Helmand,191.0,7.911798143354866,0.0007646786841538289,0.0007643668837926387,581622.6763728119
Helmand,191.25,7.91179813375764,0.000741160897193681,0.0007408586863479344,581622.6764198475
Helmand,191.5,7.911798124455723,0.0007183667603056772,0.0007180738438993342,581622.6764654358
Helmand,191.75,7.911798115440038,0.0006962740261094964,0.0006959901181383277,581622.6765096213
Helmand,192.0,7.911798106701755,0.0006748610608054363,0.0006745858840868184,581622.6765524473
Helmand,192.25,7.911798098232297,0.0006541068441744138,0.0006538401300971239,581622.6765939556
Helmand,192.5,7.911798090023336,0.0006339909695779638,0.0006337324578519758,581622.6766341873
Helmand,192.75,7.911798082066794,0.0006144936439582407,0.0006142430823645195,581622.676673182
Helmand,193.0,7.911798074354846,0.0005955956878380175,0.0005953528319783152,581622.676710978
Helmand,193.25,7.9117980668799035,0.0005772785110253407,0.0005770431240818948,581622.6767476123
Helmand,193.5,7.911798059634618,0.0005595241011765861,0.0005592959536764446,581622.6767831212
Helmand,193.75,7.911798052612048,0.0005423154517801639,0.0005420943211850194,581622.6768175384
Helmand,194.0,7.91179804580546,0.0005256360610142075,0.0005254217315146039,581622.6768508973
Helmand,194.25,7.911798039208287,0.0005094698382243631,0.0005092621005720349,581622.6768832296
Helmand,194.5,7.911798032814132,0.0004938011039237897,0.0004935997552640003,581622.6769145671
Helmand,194.75,7.911798026616763,0.0004786145897931589,0.0004784194334970402,581622.6769449402
Helmand,195.0,7.911798020610117,0.00046389543868065504,0.0004637062841775458,581622.6769743785
Helmand,195.25,7.911798014788299,0.00044962920460197507,0.00044944586721176044,581622.677002911
Helmand,195.5,7.911798009145581,0.0004358018527403287,0.00043562415350577885,581622.6770305657
Helmand,195.75,7.911798003676405,0.0004223997594464383,0.0004222275249655474,581622.6770573698
Helmand,196.0,7.911797998375379,0.0004094097122385389,0.0004092427744968642,581622.67708335
Helmand,196.25,7.911797993237277,0.00039681890980237814,0.000396657106005379,581622.6771085316
Helmand,196.5,7.911797988257032,0.00038461493140888115,0.00038445810382672457,581622.6771329396
Helmand,196.75,7.9117979834297545,0.00037278579638264455,0.0003726337921707366,581622.6771565978
Helmand,197.0,7.911797978750847,0.00036132023772067847,0.00036117290862865283,581622.677179529
Helmand,197.25,7.911797974215837,0.0003502072979686743,0.0003500645002141714,581622.6772017549
Helmand,197.5,7.911797969820362,0.00033943628667864754,0.00033929788083844,581622.6772232968
Helmand,197.75,7.91179796556017,0.0003289967804089383,0.00032886263131005596,581622.6772441759
Helmand,198.0,7.911797961431114,0.00031887862272421077,0.00031874859933506594,581622.6772644122
Helmand,198.25,7.91179795742916,0.00030907192419545374,0.0003089458995169663,581622.6772840256
Helmand,198.5,7.911797953550381,0.00029956706239998024,0.0002994449133567028,581622.6773030353
Helmand,198.75,7.911797949790958,0.0002903546819214277,0.00029023628925267073,581622.6773214601
Helmand,199.0,7.911797946147184,0.00028142569434975784,0.00028131094250071495,581622.6773393181
Helmand,199.25,7.911797942615457,0.0002727712782812569,0.0002726600552941298,581622.6773566268
Helmand,199.5,7.911797939192288,0.00026438287931853527,0.00026427507672365923,581622.6773734037
Helmand,199.75,7.9117979358742945,0.0002562522100705278,0.00025614772277749657,581622.677389665
Helmand,200.0,7.911797932658189,0.00024837121649758315,0.00024826994270009297,581622.677405427
Helmand,200.25,7.911797929540831,0.00024073220023088074,0.0002406340412616846,581622.6774207051
Helmand,200.5,7.911797926519271,0.00023332793538924802,0.0002332327955274974,581622.6774355136
Helmand,200.75,7.911797923590634,0.00022615137666442896,0.00022605916306204485,581622.6774498667
Helmand,201.0,7.911797920752114,0.0002191956458807457,0.00021910626849426886,581622.6774637782
Helmand,201.25,7.91179791800097,0.00021245403199509838,0.00021236740351754016,581622.6774772614
Helmand,201.5,7.911797915334534,0.0002059199910969652,0.00020583602688965802,581622.6774903295
Helmand,201.75,7.911797912750203,0.00019958714640840245,0.0001995057644328504,581622.6775029951
Helmand,202.0,7.911797910245443,0.00019344928828404442,0.00019337040903377387,581622.6775152709
Helmand,202.25,7.911797907817789,0.00018750037421110354,0.00018742392064351367,581622.6775271688
Helmand,202.5,7.911797905464841,0.00018173452880937025,0.00018166042627758367,581622.6775387004
Helmand,202.75,7.911797903184271,0.00017614604383121304,0.00017607422001592645,581622.6775498774
Helmand,203.0,7.911797900973818,0.00017072937816157847,0.00017065976300291316,581622.6775607107
Helmand,203.25,7.9117978988312885,0.0001654791578179912,0.00016541168344734358,581622.6775712111
Helmand,203.5,7.911797896754559,0.00016039017595055393,0.00016032477662244625,581622.6775813891
Helmand,203.75,7.91179789474156,0.0001554573683323621,0.0001553939803662839,581622.6775912547
Helmand,204.0,7.911797892790331,0.00015067592707753612,0.0001506144887534098,581622.6776008176
Helmand,204.25,7.9117978908990425,0.0001460413653862274,0.00014598181681348642,581622.6776100867
Helmand,204.5,7.911797889065905,0.00014154930436336983,0.00014149158743696053,581622.6776190709
Helmand,204.75,7.9117978872891745,0.00013719546526082472,0.0001371395236203709,581622.6776277785
Helmand,205.0,7.911797885567144,0.00013297566947738067,0.00013292144846634849,581622.6776362181
Helmand,205.25,7.911797883898151,0.00012888583855875376,0.00012883328518361635,581622.6776443978
Helmand,205.5,7.91179788228057,0.00012492199419758746,0.00012487105708698963,581622.6776523255
Helmand,205.75,7.911797880712821,0.00012108025823345255,0.00012103088759737567,581622.6776600089
Helmand,206.0,7.911797879193359,0.00011735685265284727,0.00011730900024177383,581622.6776674557
Helmand,206.25,7.911797877720686,0.00011374809958919724,0.00011370171865327566,581622.6776746733
Helmand,206.5,7.91179787629334,0.00011025042132285547,0.00011020546657106479,581622.6776816687
Helmand,206.75,7.911797874909904,0.0001068603402811023,0.00010681676784041698,581622.6776884488
Helmand,207.0,7.911797873568997,0.00010357447903814557,0.00010353224641270012,581622.6776950205
Helmand,207.25,7.911797872269283,0.00010038956031512044,0.00010034862634537419,581622.6777013903
Helmand,207.5,7.911797871009466,9.730240698008945e-05,9.72627318019913e-05,581622.6777075647
Helmand,207.75,7.911797869788288,9.430993438818151e-05,9.427147939545734e-05,581622.6777135496
Helmand,208.0,7.911797868604538,9.140918258329846e-05,9.137191037660295e-05,581622.6777193511
Helmand,208.25,7.911797867457114,8.859744698322114e-05,8.856132126600911e-05,581622.6777249746
Helmand,208.5,7.911797866344947,8.587210441965182e-05,8.58370899649822e-05,581622.6777304253
Helmand,208.75,7.911797865266987,8.32305886413072e-05,8.319665126863494e-05,581622.6777357083
Helmand,209.0,7.911797864222212,8.067039031391827e-05,8.063749686588645e-05,581622.6777408287
Helmand,209.25,7.91179786320962,7.818905702023046e-05,7.815717533946223e-05,581622.6777457914
Helmand,209.5,7.911797862228235,7.57841932600036e-05,7.575329216589412e-05,581622.6777506011
Helmand,209.75,7.9117978612771,7.345346045001185e-05,7.342350971552028e-05,581622.6777552626
Helmand,210.0,7.9117978603552865,7.119457692404379e-05,7.116554725248534e-05,581622.6777597803
Helmand,210.25,7.911797859461886,6.900531793290233e-05,6.897718093474021e-05,581622.6777641588
Helmand,210.5,7.911797858596013,6.688351564440482e-05,6.68562438140422e-05,581622.6777684025
Helmand,210.75,7.911797857756806,6.482705914338298e-05,6.480062583595498e-05,581622.6777725153
Helmand,211.0,7.911797856943428,6.283389443168287e-05,6.280827383984856e-05,581622.6777765017
Helmand,211.25,7.911797856155063,6.0902024428164977e-05,6.087719155889935e-05,581622.6777803655
Helmand,211.5,7.911797855390921,5.902950896870415e-05,5.900543962009012e-05,581622.6777841105
